museum_url,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude
https://whichmuseum.com/museum/leroy-house-le-roy-35780,History & Anthropology,LeRoy House,430 Hudson St,New York,United States,"430 Hudson St, New York, United States",https://leroyhistoricalsociety.org/leroy-house/,40.7306252,-74.006547
https://whichmuseum.com/museum/the-mclellan-sweat-mansion-portland-36214,History & Anthropology,The McLellan-Sweat Mansion,High St,Maine,United States,"High St, Maine, United States",NA,43.6554616,-70.2653208
https://whichmuseum.com/museum/bayside-historical-society-queens-36376,History & Anthropology,Bayside Historical Society,208 Totten Ave,New York,United States,"208 Totten Ave, New York, United States",https://www.baysidehistorical.org/,40.834942,-73.381667
https://whichmuseum.com/museum/yankee-stadium-new-york-48401,NA,Yankee Stadium,"1 E 161st St, Bronx",New York,United States,"1 E 161st St, Bronx, New York, United States",https://www.mlb.com/yankees/ballpark,40.8295828,-73.9265212
https://whichmuseum.com/museum/world-golf-hall-of-fame-world-golf-village-13269,NA,World Golf Hall of Fame,1 World Golf Pl,Florida,United States,"1 World Golf Pl, Florida, United States",http://www.worldgolfhalloffame.org/,29.991726,-81.470917
https://whichmuseum.com/museum/carnegie-museum-of-the-keweenaw-houghton-13558,History & Anthropology,Carnegie Museum of the Keweenaw,Huron Street 105,Michigan,United States,"Huron Street 105, Michigan, United States",http://carnegiekeweenaw.org/,47.1213307,-88.56792
https://whichmuseum.com/museum/a-e-seaman-mineral-museum-houghton-13559,Nature & Natural History,A.E. Seaman Mineral Museum,Sharon Avenue 1404,Michigan,United States,"Sharon Avenue 1404, Michigan, United States",http://www.museum.mtu.edu/,47.1108022,-88.5523844
https://whichmuseum.com/museum/renfrew-museum-and-park-waynesboro-13952,History & Anthropology,Renfrew Museum and Park,1010 E Main St,Pennsylvania,United States,"1010 E Main St, Pennsylvania, United States",https://www.renfrewmuseum.org/,40.3327969,-76.4976981
https://whichmuseum.com/museum/evergreen-plantation-edgard-35534,History & Anthropology,Evergreen Plantation,4677 LA-18,Louisiana,United States,"4677 LA-18, Louisiana, United States",https://www.evergreenplantation.org,29.9815327,-90.8073198
https://whichmuseum.com/museum/stevens-coolidge-house-gardens-north-andover-35535,History & Anthropology,Stevens-Coolidge House & Gardens,153 Chickering Rd,Massachusetts,United States,"153 Chickering Rd, Massachusetts, United States",https://web.facebook.com/stevenscoolidge,42.6823945,-71.1231248
https://whichmuseum.com/museum/fort-ross-state-historic-park-jenner-35536,History & Anthropology,Fort Ross State Historic Park,Coast Hwy,California,United States,"Coast Hwy, California, United States",https://www.parks.ca.gov/fortross/,33.1818397,-117.3688713
https://whichmuseum.com/museum/benjamin-nye-homestead-museum-east-sandwich-35537,History & Anthropology,Benjamin Nye Homestead & Museum,85 Old County Rd,Massachusetts,United States,"85 Old County Rd, Massachusetts, United States",https://www.nyemuseum.org,42.4074148,-71.2821932
https://whichmuseum.com/museum/hampton-plantation-state-historic-site-mcclellanville-35541,History & Anthropology,Hampton Plantation State Historic Site,1950 Rutledge Rd,South Carolina,United States,"1950 Rutledge Rd, South Carolina, United States",https://southcarolinaparks.com/hampton,33.1946854,-79.4555633
https://whichmuseum.com/museum/thomas-p-kennard-state-historic-site-lincoln-35542,History & Anthropology,Thomas P. Kennard State Historic Site,1627 H St,Nebraska,United States,"1627 H St, Nebraska, United States",https://history.nebraska.gov/thomas-p-kennard-state-historic-site/,40.8066281,-96.6974133
https://whichmuseum.com/museum/clara-barton-birthplace-museum-north-oxford-35770,History & Anthropology,Clara Barton Birthplace Museum,66 Clara Barton Road,Massachusetts,United States,"66 Clara Barton Road, Massachusetts, United States",https://www.clarabartonbirthplace.org,42.1530842,-71.8950606
https://whichmuseum.com/museum/beauchamp-newman-house-elizabeth-35771,History & Anthropology,Beauchamp-Newman House,29 Beauchamp Dr,West Virginia,United States,"29 Beauchamp Dr, West Virginia, United States",https://web.facebook.com/profile.php?id=100063534432031,NA,NA
https://whichmuseum.com/museum/frogmore-cotton-plantation-and-gins-ferriday-35772,History & Anthropology,Frogmore Cotton Plantation and Gins,US-84,Louisiana,United States,"US-84, Louisiana, United States",http://www.frogmoreplantation.com/,31.5581505,-91.4184145
https://whichmuseum.com/museum/e-d-white-historic-site-thibodaux-35773,History & Anthropology,E.D. White Historic Site,2295 St Mary St,Louisiana,United States,"2295 St Mary St, Louisiana, United States",https://louisianastatemuseum.org/museum/ed-white-historic-site,29.823312,-90.907475
https://whichmuseum.com/museum/sea-cliff-village-museum-35774,History & Anthropology,Sea Cliff Village Museum,95 10th Ave,New York,United States,"95 10th Ave, New York, United States",https://www.seacliffmuseum.org,40.796459,-73.026366
https://whichmuseum.com/museum/friends-of-lasdon-park-arboretum-katonah-35775,History & Anthropology,Friends of Lasdon Park & Arboretum,2610 NY-35,New York,United States,"2610 NY-35, New York, United States",https://www.lasdonpark.org,41.278811,-73.7434066
https://whichmuseum.com/museum/saddle-rock-grist-mill-great-neck-35776,History & Anthropology,Saddle Rock Grist Mill,Grist Mill Ln,New York,United States,"Grist Mill Ln, New York, United States",https://www.greatneckhistorical.org/saddle-rock-grist-mill.html,40.7936357,-73.7521115
https://whichmuseum.com/museum/delaware-center-for-horticulture-wilmington-35781,Nature & Natural History,Delaware Center for Horticulture,1810 N Dupont St,Delaware,United States,"1810 N Dupont St, Delaware, United States",https://thedch.org,39.7587395,-75.5612199
https://whichmuseum.com/museum/magnolia-hall-natchez-35783,History & Anthropology,Magnolia Hall,215 S Pearl St,Mississippi,United States,"215 S Pearl St, Mississippi, United States",https://web.facebook.com/MagnoliaHallNtzMS/,31.5583063,-91.4044565
https://whichmuseum.com/museum/the-benton-house-indianapolis-35784,History & Anthropology,The Benton House,312 S Downey Ave,Indiana,United States,"312 S Downey Ave, Indiana, United States",https://web.facebook.com/thebentonhouse/,39.7649729,-86.0765164
https://whichmuseum.com/museum/vachel-lindsay-house-springfield-35785,History & Anthropology,Vachel Lindsay House,603 S 5th St,Illinois,United States,"603 S 5th St, Illinois, United States",https://dnrhistoric.illinois.gov/experience/sites/site.vachel-lindsay-home.html,39.7959516,-89.6497886
https://whichmuseum.com/museum/the-pickering-house-salem-35786,History & Anthropology,The Pickering House,18 Broad S,Massachusetts,United States,"18 Broad S, Massachusetts, United States",https://pickeringhouse.org,42.111948,-72.747689
https://whichmuseum.com/museum/minot-station-35811,Science & Technology,Minot station,16 Main St N,North Dakota,United States,"16 Main St N, North Dakota, United States",NA,48.2369689,-101.2929099
https://whichmuseum.com/museum/wharton-esherick-studio-malvern-35812,Art & Design,Wharton Esherick Studio,1520 Horse Shoe Trail,Pennsylvania,United States,"1520 Horse Shoe Trail, Pennsylvania, United States",https://whartonesherickmuseum.org,40.0831909,-75.4934994
https://whichmuseum.com/museum/palmer-marsh-house-bath-36368,History & Anthropology,Palmer-Marsh House,S Main St,North Carolina,United States,"S Main St, North Carolina, United States",https://historicsites.nc.gov/all-sites/historic-bath/history/palmer-marsh-house,35.9459551,-78.5382936
https://whichmuseum.com/museum/matthew-t-scott-house-chenoa-36369,History & Anthropology,Matthew T. Scott House,227 N 1st Ave,Illinois,United States,"227 N 1st Ave, Illinois, United States",https://www.facebook.com/MatthewTScottHouse/,40.7472965,-88.7180858
https://whichmuseum.com/museum/champion-mill-36377,History & Anthropology,Champion Mill,2nd & Mill St,Nebraska,United States,"2nd & Mill St, Nebraska, United States",https://visitnebraska.com/champion/champion-mill,42.2740149,-96.7244914
https://whichmuseum.com/museum/historic-butler-house-deerfield-beach-36378,History & Anthropology,Historic Butler House,380 E Hillsboro Blvd,Florida,United States,"380 E Hillsboro Blvd, Florida, United States",https://deerfieldbeachhistoricalsociety.com/guided-tours/,26.3185321,-80.0970065
https://whichmuseum.com/museum/haviland-davison-grist-mill-east-rockaway-36380,History & Anthropology,Haviland-Davison Grist Mill,30 Woods Ave,New York,United States,"30 Woods Ave, New York, United States",NA,44.2272615,-74.4510842
https://whichmuseum.com/museum/meteor-crater-barringer-space-museum-winslow-13571,Science & Technology,Meteor Crater - Barringer Space Museum,"Interstate 40, Exit 233",Arizona,United States,"Interstate 40, Exit 233, Arizona, United States",https://meteorcrater.com/,NA,NA
https://whichmuseum.com/museum/mineral-and-lapidary-museum-of-henderson-county-hendersonville-13626,Nature & Natural History,Mineral and Lapidary Museum of Henderson County,400 North Main Street,North Carolina,United States,"400 North Main Street, North Carolina, United States",http://www.mineralmuseum.org/,35.3169575,-82.4600225
https://whichmuseum.com/museum/national-purple-heart-hall-of-honor-new-windsor-16542,History & Anthropology,National Purple Heart Hall of Honor,374 Temple Hill Road,New York,United States,"374 Temple Hill Road, New York, United States",https://www.thepurpleheart.com/,41.471611,-74.058916
https://whichmuseum.com/museum/ledyard-up-down-sawmill-35653,History & Anthropology,Ledyard Up-Down Sawmill,172 Iron St,Connecticut,United States,"172 Iron St, Connecticut, United States",https://www.ledyardsawmill.org/,41.4468686,-71.9874281
https://whichmuseum.com/museum/w-w-mayo-house-le-sueur-35654,History & Anthropology,W. W. Mayo House,118 N Main St,Minnesota,United States,"118 N Main St, Minnesota, United States",https://www.mnhs.org/mayohouse,44.4621591,-93.9151326
https://whichmuseum.com/museum/pepin-county-heritage-center-durand-35694,History & Anthropology,Pepin County Heritage Center,315 W Madison St,Wisconsin,United States,"315 W Madison St, Wisconsin, United States",https://pepincountyheritagecenter.com/,43.01798,-87.9143597
https://whichmuseum.com/museum/walpole-historical-society-35695,History & Anthropology,Walpole Historical Society,33 West St,Massachusetts,United States,"33 West St, Massachusetts, United States",http://www.walpolehistory.com/home.html,42.3550102,-71.0626264
https://whichmuseum.com/museum/campbell-mansion-bethany-35696,History & Anthropology,Campbell Mansion,7265 Bethany Pike,West Virginia,United States,"7265 Bethany Pike, West Virginia, United States",https://www.bethanywv.edu/about/historic-bethany/,40.0872863,-80.6907628
https://whichmuseum.com/museum/c-grier-beam-truck-museum-cherryville-35697,Science & Technology,C Grier Beam Truck Museum,111 N Mountain St,North Carolina,United States,"111 N Mountain St, North Carolina, United States",http://www.beamtruckmuseum.com/,35.3796407,-81.3799534
https://whichmuseum.com/museum/pickwick-mill-winona-35700,History & Anthropology,Pickwick Mill,County Rd 7,Minnesota,United States,"County Rd 7, Minnesota, United States",https://pickwickmill.org/,44.1458928,-93.997465
https://whichmuseum.com/museum/pemberton-hall-salisbury-35701,History & Anthropology,Pemberton Hall,5561 Plantation Ln,Maryland,United States,"5561 Plantation Ln, Maryland, United States",https://pembertonhallfoundation.com/,39.0470429,-77.1488142
https://whichmuseum.com/museum/hempsted-house-new-london-35702,History & Anthropology,Hempsted House,11 Hempstead St,Connecticut,United States,"11 Hempstead St, Connecticut, United States",https://ctlandmarks.org/properties/hempsted-houses/,41.3526612,-72.1017576
https://whichmuseum.com/museum/neill-cochran-house-museum-austin-35703,History & Anthropology,Neill-Cochran House Museum,2310 San Gabriel St,Texas,United States,"2310 San Gabriel St, Texas, United States",https://www.nchmuseum.org/,30.2874838,-97.7482726
https://whichmuseum.com/museum/shelton-mcmurphey-johnson-house-eugene-35704,History & Anthropology,Shelton McMurphey Johnson House,303 Willamette St,Oregon,United States,"303 Willamette St, Oregon, United States",https://smjhouse.org/,45.3510279,-122.5983824
https://whichmuseum.com/museum/mahaffie-stagecoach-stop-and-farm-historic-site-olathe-35705,History & Anthropology,Mahaffie Stagecoach Stop and Farm Historic Site,1200 E Kansas City Rd,Kansas,United States,"1200 E Kansas City Rd, Kansas, United States",https://www.mahaffie.org/,38.891888,-94.7988421
https://whichmuseum.com/museum/scribner-house-new-albany-35714,History & Anthropology,Scribner House,110 E Main St,Indiana,United States,"110 E Main St, Indiana, United States",http://scribnerhouse.org/,38.2834458,-85.8225321
https://whichmuseum.com/museum/monte-cristo-cottage-new-london-35715,History & Anthropology,Monte Cristo Cottage,325 Pequot Ave,Connecticut,United States,"325 Pequot Ave, Connecticut, United States",https://www.theoneill.org/mcc,41.3319637,-72.0963027
https://whichmuseum.com/museum/lee-cabin-museum-mathias-35778,History & Anthropology,Lee Cabin Museum,321 Park Dr,West Virginia,United States,"321 Park Dr, West Virginia, United States",NA,38.3612986,-81.653304
https://whichmuseum.com/museum/mormon-battalion-historic-site-san-diego-35813,History & Anthropology,Mormon Battalion Historic Site,2510 Juan St,California,United States,"2510 Juan St, California, United States",https://www.churchofjesuschrist.org/learn/locations/mormon-battalion-historic-site-at-san-diego?lang=eng,32.7542041,-117.1940918
https://whichmuseum.com/museum/schofield-house-madison-36215,History & Anthropology,Schofield House,220 Poplar St,Indiana,United States,"220 Poplar St, Indiana, United States",https://www.schofieldhouse.com,41.7118127,-86.8861271
https://whichmuseum.com/museum/bronck-house-coxsackie-36370,History & Anthropology,Bronck House,90 County Route 42,New York,United States,"90 County Route 42, New York, United States",https://www.gchistory.org/bronck-houses-barns,42.6361643,-75.7571513
https://whichmuseum.com/museum/moore-farms-botanical-garden-lake-city-36371,Nature & Natural History,Moore Farms Botanical Garden,100 New Zion Rd,South Carolina,United States,"100 New Zion Rd, South Carolina, United States",https://www.moorefarmsbg.org/,33.8691726,-79.8206338
https://whichmuseum.com/museum/sherwood-jayne-house-setauket-east-setauket-36372,History & Anthropology,Sherwood-Jayne House,55 Old Post Rd,New York,United States,"55 Old Post Rd, New York, United States",https://preservationlongisland.org/sherwood-jayne-farm/,42.8775047,-78.6807082
https://whichmuseum.com/museum/brookgreen-gardens-murrells-inlet-36381,Art & Design,Brookgreen Gardens,1931 Brookgreen Dr,South Carolina,United States,"1931 Brookgreen Dr, South Carolina, United States",https://www.brookgreen.org/,33.5091387,-79.0769955
https://whichmuseum.com/museum/the-wilcox-octagon-house-museum-camillus-36382,History & Anthropology,The Wilcox Octagon House Museum,5420 W Genesee St,New York,United States,"5420 W Genesee St, New York, United States",https://octagonhouseofcamillus.org/,43.0411859,-76.2783275
https://whichmuseum.com/museum/chandler-armory-36795,History & Anthropology,Chandler Armory,Turner Turnpike,Oklahoma,United States,"Turner Turnpike, Oklahoma, United States",https://www.nps.gov/places/chandler-armory.htm,36.0289186,-96.0879058
https://whichmuseum.com/museum/allerton-park-retreat-center-monticello-13229,Nature & Natural History,Allerton – Park & Retreat Center,515 Old Timber Rd,Illinois,United States,"515 Old Timber Rd, Illinois, United States",https://allerton.illinois.edu/,40.0035004,-88.6511505
https://whichmuseum.com/museum/strataca-ks-underground-salt-museum-hutchinson-13636,Nature & Natural History,STRATACA: KS Underground Salt Museum,East Avenue G 3650,Kansas,United States,"East Avenue G 3650, Kansas, United States",https://www.underkansas.org/,38.0435192,-97.8676811
https://whichmuseum.com/museum/holland-museum-13685,History & Anthropology,Holland Museum,West 10th Street 31,Michigan,United States,"West 10th Street 31, Michigan, United States",http://www.hollandmuseum.org/,42.7887387,-86.1085866
https://whichmuseum.com/museum/alexander-faribault-house-rice-county-historical-society-13702,History & Anthropology,Alexander Faribault House - Rice County Historical Society,1st Avenue Northeast 12,Minnesota,United States,"1st Avenue Northeast 12, Minnesota, United States",https://rchistory.org/alexander-faribault-house/,44.2910298,-93.2671123
https://whichmuseum.com/museum/dole-little-house-newbury-13725,History & Anthropology,Dole–little House,High Road 289,Massachusetts,United States,"High Road 289, Massachusetts, United States",https://www.historicnewengland.org/property/dole-little-house/,42.7644148,-70.8470054
https://whichmuseum.com/museum/danforth-art-museum-framingham-state-university-13730,Art & Design,Danforth Art Museum - Framingham State University,14 Vernon St,Massachusetts,United States,"14 Vernon St, Massachusetts, United States",http://danforth.framingham.edu,42.3971706,-71.0237604
https://whichmuseum.com/museum/first-division-museum-winfield-13741,History & Anthropology,First Division Museum,1s151 Winfield Rd,Illinois,United States,"1s151 Winfield Rd, Illinois, United States",https://www.fdmuseum.org/,41.8020612,-88.1673729
https://whichmuseum.com/museum/pearson-air-museum-vancouver-13815,Science & Technology,Pearson Air Museum,1115 E 5th St,Washington,United States,"1115 E 5th St, Washington, United States",http://www.nps.gov/fova/historyculture/pearson.htm,45.6239357,-122.6562831
https://whichmuseum.com/museum/craven-hall-warminster-township-13954,History & Anthropology,Craven Hall,599 Newtown Rd,Pennsylvania,United States,"599 Newtown Rd, Pennsylvania, United States",http://www.craven-hall.org/,40.027911,-75.433018
https://whichmuseum.com/museum/fairfield-museum-and-history-center-13957,History & Anthropology,Fairfield Museum and History Center,370 Beach Rd,Connecticut,United States,"370 Beach Rd, Connecticut, United States",http://www.fairfieldhistory.org,41.1413894,-73.2486773
https://whichmuseum.com/museum/connecticut-audubon-society-birdcraft-museum-and-sanctuary-fairfield-13958,Nature & Natural History,Connecticut Audubon Society Birdcraft Museum and Sanctuary,314 Unquowa Rd,Connecticut,United States,"314 Unquowa Rd, Connecticut, United States",https://www.ctaudubon.org/birdcraft-home/,41.1453249,-73.2582109
https://whichmuseum.com/museum/hendrick-motorsports-concord-14164,Science & Technology,Hendrick Motorsports,4425-4471 Papa Joe Hendrick Blvd,North Carolina,United States,"4425-4471 Papa Joe Hendrick Blvd, North Carolina, United States",http://www.hendrickmotorsports.com/,NA,NA
https://whichmuseum.com/museum/sequim-museum-arts-35625,History & Anthropology,Sequim Museum & Arts,544 N Sequim Ave,Washington,United States,"544 N Sequim Ave, Washington, United States",http://sequimmuseum.com/,48.084108,-123.1021523
https://whichmuseum.com/museum/trumbull-war-office-lebanon-35626,History & Anthropology,Trumbull War Office,149 W Town St,Connecticut,United States,"149 W Town St, Connecticut, United States",https://www.sarconnecticut.org/historic-sites/trumbull-war-office/,41.6376014,-72.215813
https://whichmuseum.com/museum/hunter-s-home-park-hill-35627,History & Anthropology,Hunter's Home,E Murrell Rd,Oklahoma,United States,"E Murrell Rd, Oklahoma, United States",https://www.okhistory.org/sites/huntershome,NA,NA
https://whichmuseum.com/museum/welkinweir-pottstown-35628,History & Anthropology,Welkinweir,1368 Prizer Rd,Pennsylvania,United States,"1368 Prizer Rd, Pennsylvania, United States",https://welkinweir.org/,40.15707,-75.677705
https://whichmuseum.com/museum/richard-m-ross-art-museum-delaware-35650,Art & Design,Richard M. Ross Art Museum,60 S Sandusky St,Ohio,United States,"60 S Sandusky St, Ohio, United States",https://www.owu.edu/about/ross-art-museum/,40.297021,-83.068028
https://whichmuseum.com/museum/malone-area-heritage-museum-35651,History & Anthropology,Malone Area Heritage Museum,N8791 County Rd W,Wisconsin,United States,"N8791 County Rd W, Wisconsin, United States",https://www.facebook.com/Malonearea/,42.9524993,-88.1382902
https://whichmuseum.com/museum/u-s-grant-boyhood-home-schoolhouse-georgetown-35652,History & Anthropology,U.S. Grant Boyhood Home & Schoolhouse,219 E Grant Ave,Ohio,United States,"219 E Grant Ave, Ohio, United States",https://usgrantboyhoodhome.org/,38.8658049,-83.9025111
https://whichmuseum.com/museum/argo-gold-mill-and-tunnel-idaho-springs-35698,Science & Technology,Argo Gold Mill and Tunnel,2350 Riverside Dr,Colorado,United States,"2350 Riverside Dr, Colorado, United States",https://argomilltour.com/,39.7427837,-105.5066242
https://whichmuseum.com/museum/john-wood-mansion-quincy-35716,History & Anthropology,John Wood Mansion,425 S 12th St,Illinois,United States,"425 S 12th St, Illinois, United States",https://www.hsqac.org/john-wood-mansion,39.9269243,-91.3958216
https://whichmuseum.com/museum/mount-airy-arboretum-cincinnati-35717,Nature & Natural History,Mount Airy Arboretum,5190 Arboretum Rd,Ohio,United States,"5190 Arboretum Rd, Ohio, United States",https://www.cincinnati-oh.gov/cincyparks/visit-a-park/find-a-parkfacility/mt-airy-arboretum/,39.1815908,-84.5686256
https://whichmuseum.com/museum/hale-byrnes-house-newark-35718,History & Anthropology,Hale-Byrnes House,606 Stanton Christiana Rd,Delaware,United States,"606 Stanton Christiana Rd, Delaware, United States",https://www.halebyrnes.org/,39.7013954,-75.6506697
https://whichmuseum.com/museum/durant-peterson-house-museum-st-charles-35719,History & Anthropology,Durant-Peterson House Museum,37W700 Dean St,Illinois,United States,"37W700 Dean St, Illinois, United States",https://www.ppfv.org/durant-house-museum,NA,NA
https://whichmuseum.com/museum/swett-ilsley-house-newbury-35720,History & Anthropology,Swett–Ilsley House,4 High Rd,Massachusetts,United States,"4 High Rd, Massachusetts, United States",https://www.historicnewengland.org/property/swett-ilsley-house/,42.8011551,-70.8632391
https://whichmuseum.com/museum/fort-hunter-mansion-and-park-harrisburg-35721,History & Anthropology,Fort Hunter Mansion and Park,5300 N Front St,Pennsylvania,United States,"5300 N Front St, Pennsylvania, United States",https://forthunter.org/,40.0308754,-75.122628
https://whichmuseum.com/museum/battle-friedman-house-tuscaloosa-35723,History & Anthropology,Battle–Friedman House,1010 Greensboro Ave,Alabama,United States,"1010 Greensboro Ave, Alabama, United States",https://www.historictuscaloosa.org/the-battle-friedman-house,33.2044251,-87.5667345
https://whichmuseum.com/museum/sherman-house-museum-lancaster-35724,History & Anthropology,Sherman House Museum,137 E Main St,Ohio,United States,"137 E Main St, Ohio, United States",https://www.shermanhouse.org/,39.201738400000004,-83.6100627
https://whichmuseum.com/museum/old-capitol-building-milledgeville-35725,History & Anthropology,Old Capitol Building,"Jenkins Hall, S Wayne St,",Georgia,United States,"Jenkins Hall, S Wayne St,, Georgia, United States",https://www.visitmilledgeville.org/listings/georgias-old-capitol-building/41823/,NA,NA
https://whichmuseum.com/museum/waterhouse-residence-museum-maitland-35726,History & Anthropology,Waterhouse Residence Museum,820 Lake Lily Dr,Florida,United States,"820 Lake Lily Dr, Florida, United States",https://artandhistory.org/waterhouse-residence-museum/,28.6208405,-81.3660537
https://whichmuseum.com/museum/fossil-rim-wildlife-center-glen-rose-35727,Nature & Natural History,Fossil Rim Wildlife Center,2299 Co Rd 2008,Texas,United States,"2299 Co Rd 2008, Texas, United States",https://fossilrim.org/,NA,NA
https://whichmuseum.com/museum/reitz-home-museum-evansville-35728,History & Anthropology,Reitz Home Museum,112 Chestnut St,Indiana,United States,"112 Chestnut St, Indiana, United States",https://www.reitzhome.com/,37.967815,-87.5720341
https://whichmuseum.com/museum/brentsville-courthouse-historic-centre-bristow-36212,History & Anthropology,Brentsville Courthouse Historic Centre,Bristow Rd,Virginia,United States,"Bristow Rd, Virginia, United States",https://www.pwcva.gov/department/historic-preservation/brentsville-courthouse-historic-centre,38.7136473,-77.5268083
https://whichmuseum.com/museum/elliot-museum-sewall-s-point-11960,Art & Design,Elliot Museum,850 NE Ocean Blvd,Florida,United States,"850 NE Ocean Blvd, Florida, United States",http://www.elliottmuseum.org,27.2134129,-80.1786251
https://whichmuseum.com/museum/san-marcos-de-apalache-historic-state-park-st-marks-13824,History & Anthropology,San Marcos De Apalache Historic State Park,Old Fort Road 148,Florida,United States,"Old Fort Road 148, Florida, United States",https://www.floridastateparks.org/index.php/parks-and-trails/san-marcos-de-apalache-historic-state-park,30.153853,-84.2100371
https://whichmuseum.com/museum/block-island-historical-society-new-shoreham-13870,History & Anthropology,Block Island Historical Society,1 Bridgegate Square,Rhode Island,United States,"1 Bridgegate Square, Rhode Island, United States",http://www.blockislandhistorical.org/,41.1737807,-71.561865
https://whichmuseum.com/museum/national-midget-auto-racing-hall-of-fame-sun-prairie-13937,Science & Technology,National Midget Auto Racing Hall of Fame,200 Park St,Wisconsin,United States,"200 Park St, Wisconsin, United States",https://angellpark.racing/national-midget-auto-racing-hall-of-fame-announces-2021-inductees/,44.9113064,-89.6142937
https://whichmuseum.com/museum/poway-midland-railroad-16699,Science & Technology,Poway-Midland Railroad,Midland Rd,California,United States,"Midland Rd, California, United States",http://www.powaymidlandrr.org/,33.9072455,-117.4826749
https://whichmuseum.com/museum/langhorne-library-35571,History & Anthropology,Langhorne Library,301 S Pine St,Pennsylvania,United States,"301 S Pine St, Pennsylvania, United States",https://buckslib.org/,40.8228242,-75.867101
https://whichmuseum.com/museum/san-francisco-plantation-garyville-35572,History & Anthropology,San Francisco Plantation,2646 LA-44,Louisiana,United States,"2646 LA-44, Louisiana, United States",https://www.facebook.com/San.Francisco.Plantation/,30.0495218,-90.6019864
https://whichmuseum.com/museum/oconee-station-state-historic-site-walhalla-35574,History & Anthropology,Oconee Station State Historic Site,500 Oconee Station Rd,South Carolina,United States,"500 Oconee Station Rd, South Carolina, United States",https://southcarolinaparks.com/oconee-station,34.8426093,-83.0673976
https://whichmuseum.com/museum/ethan-allen-homestead-museum-burlington-35576,History & Anthropology,Ethan Allen Homestead Museum,1 Ethan Allen Homestead,Vermont,United States,"1 Ethan Allen Homestead, Vermont, United States",https://ethanallenhomestead.org/,44.5081199,-73.231586
https://whichmuseum.com/museum/john-tigard-house-museum-35577,History & Anthropology,John Tigard House Museum,SW 103rd Ave,Oregon,United States,"SW 103rd Ave, Oregon, United States",https://www.tigardhistorical.org/welcome-to-the-tha-webpage/john-tigard-house-museum,45.5004883,-122.7826392
https://whichmuseum.com/museum/june-tolliver-house-folk-art-center-big-stone-gap-35578,History & Anthropology,June Tolliver House & Folk Art Center,522 Clinton Ave E,Virginia,United States,"522 Clinton Ave E, Virginia, United States",http://www.junetolliverhouse.com/,36.8671766,-82.7729157
https://whichmuseum.com/museum/stony-brook-grist-mill-35579,History & Anthropology,Stony Brook Grist Mill,100 Harbor Rd,New York,United States,"100 Harbor Rd, New York, United States",https://wmho.org/attractions/the-stony-brook-grist-mill-c-1751-2/,40.841019,-73.6939788
https://whichmuseum.com/museum/pocahontas-state-park-chesterfield-35580,Nature & Natural History,Pocahontas State Park,State Park Rd,Virginia,United States,"State Park Rd, Virginia, United States",https://www.dcr.virginia.gov/state-parks/pocahontas,38.1655506,-76.8686499
https://whichmuseum.com/museum/lucas-mansion-hiddenite-35619,History & Anthropology,Lucas Mansion,316 Hiddenite Church Rd,North Carolina,United States,"316 Hiddenite Church Rd, North Carolina, United States",https://hiddenitearts.org/the-lucas-mansion,35.9063485,-81.0916994
https://whichmuseum.com/museum/john-c-anderson-house-comer-35620,History & Anthropology,John C. Anderson House,920 W Breckenridge St,Illinois,United States,"920 W Breckenridge St, Illinois, United States",NA,39.2891198,-89.8864134
https://whichmuseum.com/museum/african-american-firefighter-museum-los-angeles-35629,History & Anthropology,African American Firefighter Museum,1401 S Central Ave,California,United States,"1401 S Central Ave, California, United States",https://www.aaffmuseum.org/,34.028464,-118.2472634
https://whichmuseum.com/museum/american-legion-memorial-park-everett-35630,NA,American Legion Memorial Park,145 Alverson Blvd,Washington,United States,"145 Alverson Blvd, Washington, United States",https://www.everettwa.gov/Facilities/Facility/Details/American-Legion-Memorial-Park-47,48.016641,-122.2043915
https://whichmuseum.com/museum/sonoma-state-historic-park-35636,History & Anthropology,Sonoma State Historic Park,20 E Spain St #5729,California,United States,"20 E Spain St #5729, California, United States",https://www.parks.ca.gov/?page_id=479,38.2937882,-122.4580765
https://whichmuseum.com/museum/shrewsbury-windle-house-madison-35637,History & Anthropology,Shrewsbury-Windle House,301 W 1st St,Indiana,United States,"301 W 1st St, Indiana, United States",https://sites.google.com/view/historicmadisoninc/hmi-properties/shrewsbury-windle-house,38.284298,-85.824738
https://whichmuseum.com/museum/academy-hall-museum-rocky-hill-35638,History & Anthropology,Academy Hall Museum,785 Old Main St,Connecticut,United States,"785 Old Main St, Connecticut, United States",http://www.rhhistory.org/,41.6662671,-72.6383271
https://whichmuseum.com/museum/hormel-historic-home-austin-35639,History & Anthropology,Hormel Historic Home,208 4th Ave NW,Minnesota,United States,"208 4th Ave NW, Minnesota, United States",https://www.hormelhistorichome.org/,44.2927906,-93.2748082
https://whichmuseum.com/museum/pontiac-city-hall-and-fire-station-35641,History & Anthropology,Pontiac City Hall and Fire Station,413 N Mill St #2,Illinois,United States,"413 N Mill St #2, Illinois, United States",https://www.pontiac.org/254/Fire-Department,NA,NA
https://whichmuseum.com/museum/indianapolis-artsgarden-35642,Art & Design,Indianapolis Artsgarden,110 W Washington St,Indiana,United States,"110 W Washington St, Indiana, United States",https://www.facebook.com/artsgarden/,40.4517499,-85.3679656
